Query,Type,Source,Count,Response,First Seen,Last Seen,Duration
"d6a7a867-7fc2-4e12-b3f6-cfe4bfeb230d.random.com-lost.support","A","A","",104.21.78.184,"2025-05-14","2025-05-15","1d"
"d7292fbc-190a-457e-8c53-8bf5aa6bde83.random.com-lost.support","A","A","",172.67.168.85,"2025-02-05","2025-02-06","1d"
"d7292fbc-190a-457e-8c53-8bf5aa6bde83.random.com-lost.support","A","A","",104.21.78.184,"2025-02-05","2025-02-06","1d"
"d9220633-dedf-4b74-92fc-f244b3ed1a52.random.com-lost.support","A","A","",172.67.168.85,"2025-04-30","2025-05-01","1d"
"d9220633-dedf-4b74-92fc-f244b3ed1a52.random.com-lost.support","A","A","",104.21.78.184,"2025-04-30","2025-05-01","1d"
"db6a10c8-07aa-46fb-acc5-c9c53ddc7b54.random.com-lost.support","A","A","",104.21.78.184,"2025-03-15","2025-03-16","1d"
"db6a10c8-07aa-46fb-acc5-c9c53ddc7b54.random.com-lost.support","A","A","",172.67.168.85,"2025-03-15","2025-03-16","1d"
"de2f1459-0d61-45f3-a15f-c5949a579067.random.com-lost.support","A","A","",172.67.168.85,"2024-11-13","2024-11-14","1d"
"de2f1459-0d61-45f3-a15f-c5949a579067.random.com-lost.support","A","A","",104.21.78.184,"2024-11-13","2024-11-14","1d"
"demo.com-lost.support","A","D",1,104.21.78.184,"2025-10-23, 20:30","2025-10-23, 20:30","1s"
"demo.com-lost.support","A","D",1,172.67.168.85,"2025-10-23, 20:30","2025-10-23, 20:30","1s"
"docs.com-lost.support","A","D",2,104.21.78.184,"2025-10-23, 20:30","2025-10-23, 20:30","1s"
"docs.com-lost.support","A","D",2,172.67.168.85,"2025-10-23, 20:30","2025-10-23, 20:30","1s"
"e4844b40-1667-4ba7-b321-98f9aa0c2235.random.com-lost.support","A","A","",104.21.78.184,"2025-01-17","2025-01-18","1d"
"e4844b40-1667-4ba7-b321-98f9aa0c2235.random.com-lost.support","A","A","",172.67.168.85,"2025-01-17","2025-01-18","1d"
"e6b26e52-692a-44d8-a8c7-c303860765db.random.com-lost.support","A","A","",104.21.78.184,"2025-03-22","2025-03-23","1d"
"e6b26e52-692a-44d8-a8c7-c303860765db.random.com-lost.support","A","A","",172.67.168.85,"2025-03-22","2025-03-23","1d"
"ec846778-7b6d-4e21-907f-4aec020fd4f0.random.com-lost.support","A","A","",172.67.168.85,"2025-05-17","2025-05-18","1d"
"ec846778-7b6d-4e21-907f-4aec020fd4f0.random.com-lost.support","A","A","",104.21.78.184,"2025-05-17","2025-05-18","1d"
"emv1.com-lost.support","A","B",26,104.21.78.184,"2024-10-01, 12:33","2025-10-13, 09:03","1y 11d 20h"
"emv1.com-lost.support","A","B",26,172.67.168.85,"2024-10-01, 12:33","2025-10-13, 09:03","1y 11d 20h"
"f3d30855-b968-48c0-ab87-623e96d7b7be.random.com-lost.support","A","A","",172.67.168.85,"2025-01-21","2025-01-22","1d"
"f3d30855-b968-48c0-ab87-623e96d7b7be.random.com-lost.support","A","A","",104.21.78.184,"2025-01-21","2025-01-22","1d"
"f6fd4d28-0290-4b8a-b4f3-512a3ae93bd8.random.com-lost.support","A","A","",172.67.168.85,"2025-05-06","2025-05-07","1d"
"f6fd4d28-0290-4b8a-b4f3-512a3ae93bd8.random.com-lost.support","A","A","",104.21.78.184,"2025-05-06","2025-05-07","1d"
"fa354988-faa0-4582-998f-17c630cb13f2.random.com-lost.support","A","A","",172.67.168.85,"2025-02-13","2025-02-14","1d"
"fa354988-faa0-4582-998f-17c630cb13f2.random.com-lost.support","A","A","",104.21.78.184,"2025-02-13","2025-02-14","1d"
"files.com-lost.support","A","D",2,104.21.78.184,"2025-06-08, 19:43","2025-06-08, 19:43","1s"
"files.com-lost.support","A","D",2,172.67.168.85,"2025-06-08, 19:43","2025-06-08, 19:43","1s"
"gshxajiq.com-lost.support","A","B",1,104.21.78.184,"2024-11-29, 11:01","2024-11-29, 11:01","1s"
"gshxajiq.com-lost.support","A","B",1,172.67.168.85,"2024-11-29, 11:01","2024-11-29, 11:01","1s"
"hskmmfni.com-lost.support","A","B",1,104.21.78.184,"2025-01-27, 10:18","2025-01-27, 10:18","1s"
"hskmmfni.com-lost.support","A","B",1,172.67.168.85,"2025-01-27, 10:18","2025-01-27, 10:18","1s"
